month,year,day,date_description,name,city,country,kind,latitude,longitude,event_date
1,2016,24,January 2016,Maraton Internacional de Culiacan,Culiacan,Mexico,M,24.846496,-107.359751
1,2016,24,January 2016,Khon Kaen International Marathon,Khon Kaen,Thailand,M/H/R,16.441935,102.835992
1,2016,24,January 2016,Mitja Marato Internacional Vila De Santa Pola,Santa Pola,Spain,H,38.196561,-0.561243
1,2016,24,January 2016,DISA Gran Canaria Maraton,Las Palmas de Gran Canaria,Canary Islands,M/H,28.123545,-15.436257
1,2016,31,January 2016,Grande Premio Fim da Europa,Sintra,Portugal,R,38.802868,-9.381658
1,2016,31,January 2016,Marathon & Semi-marathon International de Marrakech,Marrakech,Morocco,M/H,31.629472,-7.981084
1,2016,31,January 2016,Osaka Women's Marathon,Osaka,Japan,M,34.693737,135.502165
1,2016,**,January 2016,Xiamen International Marathon,Xiamen,China,M,24.479834,118.089425
1,2016,**,January 2016,Tainan Ancient Capital Marathon,Tainan,Taiwan,M/H/R,22.999899,120.226875
2,2016,7,February 2016,Beppu-Oita Mainichi Marathon,Beppu,Japan,M,33.28462,131.491213
2,2016,7,February 2016,Mostra d'Oltremare Half Marathon,Naples,Italy,H,40.851774,14.268124
2,2016,7,February 2016,Kagawa Marugame International Half Marathon,Marugame,Japan,M,Kyoto,Japan,34.289506,133.797705
2,2016,7,February 2016,Mitja Marato Granollers,Granollers,Spain,H,41.606192,2.287088
2,2016,12,February 2016,RAK Half Marathon,Ras Al Khaimah,UAE,H/R,25.800692,55.976199
2,2016,13,February 2016,Al Amerat Challenge Race,Al Amerat,Oman,R,23.549873,58.273298
2,2016,13,February 2016,Nelson Mandela 27km for Freedom Run,South Africa,Paarl,R,-33.734230,18.962109
2,2016,14,February 2016,Giulietta & Romeo Half Marathon,Verona,Italy,H,45.438384,10.991621
2,2016,14,February 2016,eDreams Mitja Marato de Barcelona,Barcelona,Spain,H,41.385063,2.173403
2,2016,21,February 2016,Maratona di San Valentino,San Valentino,Italy,M/H,42.234976,13.987588
2,2016,21,February 2016,Kyoto Marathon(planned),Kyoto,Japan,M/R,35.011636,135.768029
2,2016,21,February 2016,Kitakyushu Marathon (Date to be confirmed),Kitakyushu,Japan,M,33.883409,130.875216
2,2016,21,February 2016,Ohme-Hochi 30km Road Race (&10km),Ohme,Japan,R,35.488494,140.309826
2,2016,**,February 2016,Kaohsiung International Marathon,Kaohsiung,Taiwan,M,22.627278,120.301435
2,2016,22,February 2016,Sahara Marathon,Tindouf,Algeria,M/H,27.676101,-8.127652
2,2016,26,February 2016,Tel Aviv Samsung Marathon,Tel Aviv,Israel,M/H/R,32.085299,34.781767
2,2016,28,February 2016,Maritzburg City Marathon,Maritzburg,South Africa,M/H,-26.208744,28.061146
2,2016,28,February 2016,Tokyo Marathon,Tokyo,Japan,M,35.709025,139.731992
2,2016,28,February 2016,Kilimanjaro Marathon,Moshi,Tanzania,M,-3.343947,37.329286
2,2016,28,February 2016,The Carthage Race International Marathon,Carthage,Tunisia,M/H/R,36.852919,10.321724
2,2016,28,February 2016,Kinmen Marathon,Kinmen,Taiwan,M/H/R,24.445833,118.376111
2,2016,**,February 2016,Taipei Standard Chartered Charity Marathon,Taipei,Taiwan,M/H/R,25.032969,121.565417
2,2016,**,February 2016,Cape Peninsula Marathon,Cape Town,South Africa,M/H,-33.924868,18.424055
2,2016,**,February 2016,Medio Maraton International Guadalajara,Guadalajara,Mexico,H,20.659698,-103.349609
2,2016,28,February 2016,Seychelles Eco-Friendly Marathon,Victoria,Seychelles,M,-4.619143,55.451314
